jan_U,fev_U,mar_U,abr_U,mai_U,jun_U,jul_U,ago_U,ste_U,out_U,nov_U,dez_U,longitude,latitude
-2.4440462589263916,-2.826420307159424,-2.9995832443237305,-1.5791606903076172,-0.5833335518836975,0.06198158860206604,-0.5545948147773743,-0.9675328135490417,-2.9245080947875977,-2.8441014289855957,-3.133255958557129,-2.5420432090759277,-47.0,-26.75
-2.475196361541748,-2.842194080352783,-2.989508628845215,-1.799612283706665,-0.7408867478370667,-0.11773566156625748,-0.7403935790061951,-1.1659148931503296,-3.0717227458953857,-2.9145305156707764,-3.226760149002075,-2.5730061531066895,-47.0,-26.5
-2.486356735229492,-2.8082590103149414,-2.970003843307495,-2.0165865421295166,-0.9361631274223328,-0.3255525231361389,-0.9063817262649536,-1.3196088075637817,-3.1823747158050537,-2.9838216304779053,-3.2991085052490234,-2.588012933731079,-47.0,-26.25
-2.489041328430176,-2.697021245956421,-2.928936004638672,-2.207186222076416,-1.091529130935669,-0.5112783908843994,-1.0263960361480713,-1.4341264963150024,-3.2527801990509033,-3.0490381717681885,-3.3405072689056396,-2.622011661529541,-47.0,-26.0
-2.477736234664917,-2.577998161315918,-2.8750977516174316,-2.373089551925659,-1.2215816974639893,-0.6615069508552551,-1.0826301574707031,-1.483681082725525,-3.306931972503662,-3.120589017868042,-3.3920512199401855,-2.6450910568237305,-47.0,-25.75
-2.5474441051483154,-2.9473772048950195,-3.047926425933838,-0.44024768471717834,-0.17773310840129852,1.3284456729888916,0.7903847694396973,-0.1419590711593628,-2.245088577270508,-2.4856719970703125,-2.7022488117218018,-2.6399457454681396,-46.75,-29.0
-2.52485990524292,-2.9714548587799072,-3.132314443588257,-0.5600265264511108,-0.23087163269519806,1.177438735961914,0.6661108732223511,-0.1765904575586319,-2.275500774383545,-2.517622470855713,-2.786818504333496,-2.61946439743042,-46.75,-28.75
-2.4815895557403564,-2.9615097045898438,-3.1746134757995605,-0.6681369543075562,-0.28827741742134094,1.0271060466766357,0.5353896021842957,-0.22865727543830872,-2.3138163089752197,-2.5654683113098145,-2.850990056991577,-2.5731940269470215,-46.75,-28.5
-2.429625988006592,-2.9232966899871826,-3.1692512035369873,-0.7575755715370178,-0.32793429493904114,0.8868241906166077,0.4052359163761139,-0.2814100980758667,-2.3500468730926514,-2.600236415863037,-2.87597918510437,-2.511922836303711,-46.75,-28.25
-2.413167715072632,-2.897603750228882,-3.1857945919036865,-0.8679719567298889,-0.3665604591369629,0.7157055139541626,0.23287543654441833,-0.3740249276161194,-2.444417715072632,-2.654639482498169,-2.9055979251861572,-2.5006463527679443,-46.75,-28.0
-2.4277102947235107,-2.8946728706359863,-3.220102548599243,-0.9837993383407593,-0.4079934358596802,0.5238039493560791,0.0404839813709259,-0.511122465133667,-2.580397129058838,-2.743105411529541,-2.9635658264160156,-2.526611566543579,-46.75,-27.75
-2.425962209701538,-2.8940505981445312,-3.1949880123138428,-1.1148160696029663,-0.45386919379234314,0.36205193400382996,-0.14511461555957794,-0.6545290946960449,-2.716466188430786,-2.803288698196411,-3.0186374187469482,-2.523493528366089,-46.75,-27.5
-2.4450533390045166,-2.917008638381958,-3.167585849761963,-1.2674219608306885,-0.5024710893630981,0.2400747537612915,-0.3328070342540741,-0.8192282319068909,-2.8543221950531006,-2.8586065769195557,-3.0948069095611572,-2.5345797538757324,-46.75,-27.25
-2.479151964187622,-2.94010591506958,-3.149332046508789,-1.4609841108322144,-0.5763242244720459,0.11409904807806015,-0.5260080099105835,-1.0072660446166992,-3.00146484375,-2.9148151874542236,-3.1913702487945557,-2.579759120941162,-46.75,-27.0
-2.5134775638580322,-2.9650700092315674,-3.1408917903900146,-1.6753019094467163,-0.6870578527450562,-0.027988698333501816,-0.7065597772598267,-1.2126529216766357,-3.160701274871826,-2.982893466949463,-3.2920749187469482,-2.617509365081787,-46.75,-26.75
-2.52217435836792,-2.9708094596862793,-3.118581533432007,-1.8826940059661865,-0.8284140229225159,-0.1955171525478363,-0.8776726126670837,-1.3910287618637085,-3.296375274658203,-3.041635513305664,-3.3725216388702393,-2.6210107803344727,-46.75,-26.5
-2.5479841232299805,-2.9293265342712402,-3.069613456726074,-2.083223581314087,-0.9731329083442688,-0.3774491548538208,-1.0511765480041504,-1.559931755065918,-3.409249782562256,-3.1086227893829346,-3.4313268661499023,-2.6398801803588867,-46.75,-26.25
-2.588667392730713,-2.823230743408203,-3.046691656112671,-2.2939085960388184,-1.1264852285385132,-0.5396800637245178,-1.1653094291687012,-1.7018219232559204,-3.513713836669922,-3.2159712314605713,-3.4985954761505127,-2.7078239917755127,-46.75,-26.0
-2.584458589553833,-2.682337999343872,-2.9686167240142822,-2.446753740310669,-1.2421883344650269,-0.6944975256919861,-1.2348500490188599,-1.7530591487884521,-3.5598652362823486,-3.262907028198242,-3.5154387950897217,-2.715250253677368,-46.75,-25.75
-2.5583479404449463,-2.586790084838867,-2.8933401107788086,-2.60618257522583,-1.3301310539245605,-0.8398163914680481,-1.291469931602478,-1.7700154781341553,-3.5705959796905518,-3.323453426361084,-3.5317883491516113,-2.6848325729370117,-46.75,-25.5
-2.576687812805176,-2.982241630554199,-3.1193697452545166,-0.5289758443832397,-0.1652306169271469,1.2743942737579346,0.6907222867012024,-0.1691175401210785,-2.313278913497925,-2.5761609077453613,-2.7944602966308594,-2.7351882457733154,-46.5,-29.0
-2.545222520828247,-3.00239896774292,-3.2017178535461426,-0.6660329103469849,-0.24814604222774506,1.0927324295043945,0.5424738526344299,-0.23047882318496704,-2.3850185871124268,-2.617135524749756,-2.8892407417297363,-2.735186815261841,-46.5,-28.75
-2.4960639476776123,-2.988123655319214,-3.2421209812164307,-0.7808062434196472,-0.32216861844062805,0.9224628806114197,0.3895915448665619,-0.305331826210022,-2.443225383758545,-2.6601943969726562,-2.9529943466186523,-2.6913719177246094,-46.5,-28.5
-2.4634552001953125,-2.986457109451294,-3.2655484676361084,-0.8823079466819763,-0.3973448872566223,0.7763944268226624,0.22643063962459564,-0.4041903614997864,-2.5227270126342773,-2.711273431777954,-3.0183980464935303,-2.6653354167938232,-46.5,-28.25
-2.4572651386260986,-2.9901678562164307,-3.2849881649017334,-0.9858731031417847,-0.46372637152671814,0.6052491068840027,0.04790038987994194,-0.5418015718460083,-2.6393697261810303,-2.7716569900512695,-3.0683369636535645,-2.6652746200561523,-46.5,-28.0
-2.45304274559021,-2.9762473106384277,-3.305788040161133,-1.1080876588821411,-0.5194436311721802,0.41020435094833374,-0.14156314730644226,-0.7055071592330933,-2.7768537998199463,-2.8361222743988037,-3.109494924545288,-2.6552271842956543,-46.5,-27.75
-2.479149341583252,-3.0088913440704346,-3.31203031539917,-1.2405859231948853,-0.5752947330474854,0.25679129362106323,-0.3254634737968445,-0.881095826625824,-2.9226114749908447,-2.905977249145508,-3.1899781227111816,-2.659388780593872,-46.5,-27.5
-2.527092933654785,-3.0574610233306885,-3.3080923557281494,-1.3913270235061646,-0.6378412842750549,0.14360560476779938,-0.5056142210960388,-1.0652848482131958,-3.07734751701355,-2.979940414428711,-3.284893751144409,-2.677631378173828,-46.5,-27.25
-2.572972536087036,-3.088726043701172,-3.2895402908325195,-1.567820429801941,-0.7119328379631042,0.032981764525175095,-0.6878138184547424,-1.2560425996780396,-3.2314083576202393,-3.040043354034424,-3.366830825805664,-2.6979691982269287,-46.5,-27.0
-2.5926926136016846,-3.1036455631256104,-3.26496958732605,-1.7710208892822266,-0.8056178092956543,-0.10017956793308258,-0.8671573996543884,-1.4558851718902588,-3.383103370666504,-3.0987424850463867,-3.440387010574341,-2.7064549922943115,-46.5,-26.75
-2.5896897315979004,-3.1057214736938477,-3.2403993606567383,-1.9822001457214355,-0.9191430807113647,-0.25039932131767273,-1.03074312210083,-1.6538752317428589,-3.5264716148376465,-3.1791553497314453,-3.513073444366455,-2.702857494354248,-46.5,-26.5
-2.6095023155212402,-3.0488991737365723,-3.175983428955078,-2.160045862197876,-1.029321312904358,-0.40642133355140686,-1.1720919609069824,-1.8028576374053955,-3.620154857635498,-3.2400171756744385,-3.547532558441162,-2.710692882537842,-46.5,-26.25
-2.630208730697632,-2.9101922512054443,-3.115198850631714,-2.339737892150879,-1.162916660308838,-0.5876760482788086,-1.303882360458374,-1.9262462854385376,-3.7139267921447754,-3.308445453643799,-3.5597424507141113,-2.723175287246704,-46.5,-26.0
-2.68537974357605,-2.806239604949951,-3.0635509490966797,-2.5365219116210938,-1.2804572582244873,-0.7656077146530151,-1.3883888721466064,-2.0068657398223877,-3.795327663421631,-3.405019760131836,-3.61405873298645,-2.758288860321045,-46.5,-25.75
-2.6541647911071777,-2.6945858001708984,-2.9583539962768555,-2.6726646423339844,-1.3317791223526,-0.9051319360733032,-1.4421073198318481,-2.0310070514678955,-3.78641414642334,-3.4338088035583496,-3.602184295654297,-2.693671703338623,-46.5,-25.5
-2.578606128692627,-2.979738235473633,-3.1557424068450928,-0.6067352890968323,-0.16323120892047882,1.194429636001587,0.5670467615127563,-0.2204325646162033,-2.3870954513549805,-2.6647286415100098,-2.845914363861084,-2.7860238552093506,-46.25,-29.0
-2.559863328933716,-3.005847215652466,-3.2535040378570557,-0.767767608165741,-0.26864388585090637,1.0009737014770508,0.4198266267776489,-0.302593857049942,-2.4814565181732178,-2.728210210800171,-2.9566471576690674,-2.8106436729431152,-46.25,-28.75
-2.542102336883545,-3.02925443649292,-3.3324532508850098,-0.8879715800285339,-0.36197149753570557,0.8345346450805664,0.27191072702407837,-0.38576456904411316,-2.5754611492156982,-2.7705671787261963,-3.057044506072998,-2.8192672729492188,-46.25,-28.5
-2.530345916748047,-3.066436767578125,-3.3859128952026367,-0.9991439580917358,-0.46531942486763,0.6865589022636414,0.09379895776510239,-0.49654072523117065,-2.6823575496673584,-2.829939603805542,-3.1614410877227783,-2.823817014694214,-46.25,-28.25
-2.5263657569885254,-3.0984346866607666,-3.394876718521118,-1.1048576831817627,-0.5575278401374817,0.5033990144729614,-0.11854953318834305,-0.6549569964408875,-2.80369234085083,-2.8833179473876953,-3.2188916206359863,-2.823420763015747,-46.25,-28.0
-2.5215072631835938,-3.1002914905548096,-3.4023454189300537,-1.2221267223358154,-0.616097629070282,0.32638996839523315,-0.310664564371109,-0.8286307454109192,-2.9386446475982666,-2.94157075881958,-3.2523343563079834,-2.795217752456665,-46.25,-27.75
-2.534013032913208,-3.1186232566833496,-3.407902956008911,-1.3400309085845947,-0.6539734601974487,0.20765751600265503,-0.4721161723136902,-0.9972590208053589,-3.0670807361602783,-2.994265556335449,-3.3112761974334717,-2.777991533279419,-46.25,-27.5
-2.5706255435943604,-3.1521799564361572,-3.4102392196655273,-1.492112398147583,-0.7219807505607605,0.1041991338133812,-0.6485275626182556,-1.1964738368988037,-3.232367992401123,-3.0647313594818115,-3.4000744819641113,-2.779252290725708,-46.25,-27.25
-2.6123270988464355,-3.179644823074341,-3.4080514907836914,-1.6791622638702393,-0.8147585391998291,-0.0039054257795214653,-0.8389422297477722,-1.4308680295944214,-3.4200470447540283,-3.1383860111236572,-3.486527442932129,-2.781806230545044,-46.25,-27.0
-2.6383469104766846,-3.2030439376831055,-3.3890373706817627,-1.882575511932373,-0.91275954246521,-0.13662856817245483,-1.027087688446045,-1.654366135597229,-3.5842604637145996,-3.207688808441162,-3.559988498687744,-2.786130428314209,-46.25,-26.75
-2.643234968185425,-3.206559419631958,-3.345102071762085,-2.0729057788848877,-1.0179449319839478,-0.28739362955093384,-1.2063225507736206,-1.8648000955581665,-3.719681739807129,-3.2825379371643066,-3.6046621799468994,-2.7692956924438477,-46.25,-26.5
-2.670786142349243,-3.154404640197754,-3.2745821475982666,-2.2425100803375244,-1.1192601919174194,-0.44422921538352966,-1.3453943729400635,-2.0119614601135254,-3.8120808601379395,-3.344684600830078,-3.6323351860046387,-2.769251585006714,-46.25,-26.25
-2.6954896450042725,-3.027855396270752,-3.1978700160980225,-2.394666910171509,-1.2239094972610474,-0.6317609548568726,-1.4819226264953613,-2.139749765396118,-3.897646188735962,-3.401742696762085,-3.6387648582458496,-2.76068377494812,-46.25,-26.0
-2.7718987464904785,-2.946101665496826,-3.149942636489868,-2.6082022190093994,-1.333534836769104,-0.8093109130859375,-1.5534098148345947,-2.222961664199829,-4.009716987609863,-3.5369925498962402,-3.71740460395813,-2.79013991355896,-46.25,-25.75
-2.763671875,-2.8429367542266846,-3.045194149017334,-2.7592661380767822,-1.3738698959350586,-0.9489726424217224,-1.5994737148284912,-2.252023220062256,-4.026320934295654,-3.5861074924468994,-3.7149109840393066,-2.7260243892669678,-46.25,-25.5
-2.758056402206421,-2.786229133605957,-2.959261655807495,-2.9046621322631836,-1.4026167392730713,-1.0826703310012817,-1.6507468223571777,-2.269935131072998,-4.003398418426514,-3.6272058486938477,-3.67710018157959,-2.66513729095459,-46.25,-25.25
-2.6030540466308594,-3.003335952758789,-3.2094461917877197,-0.646915078163147,-0.16768378019332886,1.1260164976119995,0.49770334362983704,-0.254517138004303,-2.4521257877349854,-2.745190143585205,-2.907388687133789,-2.8544702529907227,-46.0,-29.0
-2.587660312652588,-3.0239620208740234,-3.2994656562805176,-0.8053257465362549,-0.27446669340133667,0.9353342056274414,0.3521486222743988,-0.347604364156723,-2.554401397705078,-2.8084492683410645,-3.017249822616577,-2.8671724796295166,-46.0,-28.75
-2.559523820877075,-3.049250602722168,-3.3572099208831787,-0.9170358180999756,-0.37269824743270874,0.7539183497428894,0.17453819513320923,-0.44732415676116943,-2.6698381900787354,-2.835315704345703,-3.108208179473877,-2.8538057804107666,-46.0,-28.5
-2.5412375926971436,-3.0802853107452393,-3.400773525238037,-1.0289050340652466,-0.48340389132499695,0.5918601751327515,-0.03179461881518364,-0.5780584216117859,-2.799325704574585,-2.8909764289855957,-3.208000421524048,-2.846282958984375,-46.0,-28.25
-2.561145305633545,-3.1345202922821045,-3.4282639026641846,-1.1489492654800415,-0.5849690437316895,0.42801111936569214,-0.23800033330917358,-0.7280395030975342,-2.907729387283325,-2.948357105255127,-3.278557777404785,-2.8625497817993164,-46.0,-28.0
-2.5813279151916504,-3.1785542964935303,-3.466925621032715,-1.3016502857208252,-0.6765089631080627,0.2577746510505676,-0.4403577148914337,-0.9170046448707581,-3.057863473892212,-3.031405210494995,-3.344428539276123,-2.8753738403320312,-46.0,-27.75
-2.598628520965576,-3.210249900817871,-3.48408579826355,-1.4474269151687622,-0.7389755249023438,0.1327231228351593,-0.6178708076477051,-1.1024103164672852,-3.2039153575897217,-3.097296953201294,-3.4145429134368896,-2.880398988723755,-46.0,-27.5
